dia,hora,intervalo,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo
01/01/2026,00:15,[00:00-00:15[,270.4,2087.7,0.0,0.0,0.0,622.4,0.0,0.0,0.0,134.1,0.0,0.0,0.0,0.1,5918.3
01/01/2026,00:30,[00:15-00:30[,269.6,2137.6,0.0,0.0,0.0,645.2,0.0,0.0,0.0,197.8,0.0,0.0,0.0,0.1,5853.6
01/01/2026,00:45,[00:30-00:45[,268.9,2177.2,0.0,0.0,0.0,626.0,0.0,0.0,0.0,68.1,0.0,0.0,0.0,0.1,5804.2
01/01/2026,01:00,[00:45-01:00[,266.5,2207.4,0.0,0.0,0.0,635.6,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.1,5752.6
01/01/2026,01:15,[01:00-01:15[,262.3,2203.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0.0,0.0,0.1,0.1,5729.0
01/01/2026,01:30,[01:15-01:30[,262.5,2233.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.5,0.9,0.0,5672.5
01/01/2026,01:45,[01:30-01:45[,263.9,2297.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.5,0.0,0.9,0.0,5589.7
01/01/2026,02:00,[01:45-02:00[,264.5,2278.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.1,0.1,5471.7
01/01/2026,02:15,[02:00-02:15[,264.0,2274.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,5355.7
01/01/2026,02:30,[02:15-02:30[,263.8,2312.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.9,0.0,33.8,0.0,0.1,5256.3
01/01/2026,02:45,[02:30-02:45[,261.9,2319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.4,0.0,312.2,0.0,0.1,5164.5
01/01/2026,03:00,[02:45-03:00[,260.6,2323.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.6,0.0,664.8,0.0,0.1,5070.5
01/01/2026,03:15,[03:00-03:15[,258.2,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.4,0.0,627.1,0.0,0.1,5005.3
01/01/2026,03:30,[03:15-03:30[,257.6,2285.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.3,0.0,928.5,0.0,0.1,4917.0
01/01/2026,03:45,[03:30-03:45[,257.3,2326.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,892.3,0.0,952.4,0.0,0.1,4845.2
01/01/2026,04:00,[03:45-04:00[,256.4,2366.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,868.6,0.0,918.4,0.0,0.1,4789.5
01/01/2026,04:15,[04:00-04:15[,257.8,2373.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.5,0.0,920.6,0.0,0.0,4731.3
01/01/2026,04:30,[04:15-04:30[,258.4,2402.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.7,0.0,1290.1,0.0,0.1,4676.2
01/01/2026,04:45,[04:30-04:45[,257.8,2388.5,0.0,202.5,0.0,0.0,0.0,0.0,0.0,1121.0,0.0,1323.7,0.0,0.0,4634.5
01/01/2026,05:00,[04:45-05:00[,258.2,2354.4,0.0,198.8,0.0,0.0,0.0,0.0,0.0,1114.6,0.0,1301.7,0.0,0.1,4596.1
01/01/2026,05:15,[05:00-05:15[,259.2,2338.9,0.0,199.8,0.0,0.0,0.0,0.0,0.0,1033.5,0.0,1290.6,0.0,0.0,4576.4
01/01/2026,05:30,[05:15-05:30[,259.5,2327.9,0.0,196.1,0.0,0.0,0.0,0.0,0.0,904.3,0.0,1226.9,0.0,0.1,4543.9
01/01/2026,05:45,[05:30-05:45[,259.9,2259.1,0.0,195.9,0.0,0.0,0.0,0.0,0.0,850.5,0.0,1190.7,0.0,0.1,4530.5
01/01/2026,06:00,[05:45-06:00[,259.6,2224.4,0.0,201.2,0.0,0.0,0.0,0.0,0.0,730.2,0.0,1002.5,0.0,0.0,4511.6
01/01/2026,06:15,[06:00-06:15[,260.5,2216.4,0.0,202.6,0.0,0.0,0.0,0.0,0.0,422.0,0.0,872.9,0.0,0.1,4532.6
01/01/2026,06:30,[06:15-06:30[,259.4,2254.5,0.0,198.2,0.0,0.0,0.0,0.0,0.0,267.9,0.0,907.5,0.0,0.0,4523.3
01/01/2026,06:45,[06:30-06:45[,259.9,2365.1,0.0,202.6,0.0,0.0,0.0,0.0,0.0,238.1,0.0,944.5,0.0,0.1,4537.2
01/01/2026,07:00,[06:45-07:00[,256.5,2458.5,0.0,203.7,0.0,0.0,0.0,0.0,0.0,398.6,0.0,928.4,0.0,0.0,4534.1
01/01/2026,07:15,[07:00-07:15[,256.5,2571.3,0.0,204.2,0.0,0.0,0.0,0.0,0.0,547.4,0.0,1116.4,0.0,0.1,4564.2
01/01/2026,07:30,[07:15-07:30[,259.4,2660.4,0.0,205.2,0.0,0.0,0.0,0.0,0.0,533.2,0.0,1152.5,0.0,0.1,4569.5
01/01/2026,07:45,[07:30-07:45[,264.0,2769.6,0.1,205.6,0.0,0.0,0.0,0.0,0.0,742.8,0.0,1362.8,0.0,1.1,4553.0
01/01/2026,08:00,[07:45-08:00[,266.0,2832.0,0.2,201.6,0.0,0.0,0.0,0.0,0.0,889.7,0.0,1548.5,0.0,10.0,4512.9
01/01/2026,08:15,[08:00-08:15[,269.6,2921.3,3.0,199.8,0.0,0.0,0.0,0.0,28.7,967.9,0.0,1761.0,0.0,1.1,4541.7
01/01/2026,08:30,[08:15-08:30[,270.4,2984.8,14.9,201.3,0.0,0.0,0.0,0.0,28.7,987.3,0.0,1872.2,0.0,0.0,4605.6
01/01/2026,08:45,[08:30-08:45[,268.4,3016.6,36.7,0.0,0.0,0.0,0.0,0.0,29.1,1098.4,0.0,1921.5,0.0,0.1,4685.9
01/01/2026,09:00,[08:45-09:00[,267.3,3107.3,61.4,0.0,0.0,0.0,0.0,0.0,28.7,1153.5,0.0,1990.4,0.0,0.0,4779.7
01/01/2026,09:15,[09:00-09:15[,259.5,3174.1,92.6,0.0,0.0,0.0,0.0,0.0,28.0,1382.7,0.0,1978.1,0.0,0.1,4893.1
01/01/2026,09:30,[09:15-09:30[,260.5,3206.1,126.8,0.0,0.0,0.0,0.0,0.0,28.5,1417.9,0.0,1949.2,0.0,1.0,5026.2
01/01/2026,09:45,[09:30-09:45[,260.0,3238.4,164.9,0.0,0.0,0.0,0.0,0.0,28.4,1507.3,0.0,1951.4,0.0,3.5,5156.9
01/01/2026,10:00,[09:45-10:00[,693.0,3297.8,203.2,0.0,0.0,0.0,0.0,0.0,28.3,1628.5,0.0,2042.9,0.0,3.8,5312.5
01/01/2026,10:15,[10:00-10:15[,766.3,3339.6,218.9,0.0,0.0,0.0,0.0,0.0,28.8,1487.2,0.0,2007.0,0.0,5.1,5480.2
01/01/2026,10:30,[10:15-10:30[,717.3,3349.9,244.7,0.0,0.0,0.0,0.0,0.0,28.6,1603.4,0.0,2007.3,0.0,5.2,5678.4
01/01/2026,10:45,[10:30-10:45[,720.6,3345.8,302.0,0.0,0.0,0.0,0.0,0.0,29.1,1725.2,0.0,1920.1,0.0,5.2,5840.0
01/01/2026,11:00,[10:45-11:00[,708.7,3350.3,331.0,0.0,0.0,0.0,0.0,0.0,28.1,1862.4,0.0,1878.8,0.0,5.2,5996.1
01/01/2026,11:15,[11:00-11:15[,688.4,3348.3,370.8,0.0,0.0,0.0,0.0,0.0,27.3,1868.6,0.0,1753.9,0.0,5.2,6158.4
01/01/2026,11:30,[11:15-11:30[,689.5,3387.3,390.0,0.0,0.0,0.0,0.0,0.0,26.4,2084.2,0.0,1873.3,0.0,5.2,6318.3
01/01/2026,11:45,[11:30-11:45[,704.4,3382.8,402.2,0.0,0.0,0.0,0.0,0.0,27.1,2093.1,0.0,1893.6,0.0,5.2,6481.4
01/01/2026,12:00,[11:45-12:00[,691.7,3365.1,404.9,0.0,0.0,0.0,0.0,0.0,26.9,1994.6,0.0,1724.0,0.0,5.2,6600.8
01/01/2026,12:15,[12:00-12:15[,716.9,3306.7,416.7,0.0,0.0,0.0,0.0,0.0,26.7,2118.2,0.0,1571.0,0.0,5.2,6708.8
01/01/2026,12:30,[12:15-12:30[,763.9,3336.4,463.5,0.0,0.0,0.0,0.0,0.0,27.5,2052.1,0.0,1582.6,0.0,5.2,6803.6
01/01/2026,12:45,[12:30-12:45[,650.4,3377.8,455.6,0.0,0.0,0.0,0.0,0.0,27.5,2029.6,0.0,1564.8,0.0,5.2,6827.9
01/01/2026,13:00,[12:45-13:00[,663.0,3412.0,440.9,0.0,0.0,0.0,0.0,0.0,27.4,1904.7,0.0,1547.9,0.0,5.2,6809.6
01/01/2026,13:15,[13:00-13:15[,699.5,3399.1,446.6,0.0,0.0,0.0,0.0,0.0,28.0,1776.9,0.0,1552.5,0.0,5.2,6759.5
01/01/2026,13:30,[13:15-13:30[,725.2,3327.9,417.0,0.0,0.0,0.0,0.0,0.0,28.8,1686.8,0.0,1496.0,0.0,4.2,6679.1
01/01/2026,13:45,[13:30-13:45[,744.6,3273.3,368.0,0.0,0.0,0.0,0.0,0.0,28.4,1609.1,0.0,1473.2,0.0,0.3,6601.1
01/01/2026,14:00,[13:45-14:00[,698.5,3285.7,313.6,0.0,0.0,0.0,0.0,0.0,28.6,1556.5,0.0,1511.3,0.0,0.1,6531.6
01/01/2026,14:15,[14:00-14:15[,680.7,3269.2,292.3,0.0,0.0,0.0,0.0,0.0,27.7,1680.3,0.0,1529.4,0.0,0.1,6489.7
01/01/2026,14:30,[14:15-14:30[,703.1,3260.4,282.3,0.0,0.0,0.0,0.0,0.0,28.7,1696.3,0.0,1540.2,0.0,0.1,6458.7
01/01/2026,14:45,[14:30-14:45[,693.5,3269.3,245.3,0.0,0.0,0.0,0.0,0.0,28.1,1752.0,0.0,1469.6,0.0,0.1,6435.2
01/01/2026,15:00,[14:45-15:00[,722.3,3305.2,222.0,0.0,0.0,0.0,0.0,0.0,28.0,1646.3,0.0,1431.9,0.0,0.1,6409.7
01/01/2026,15:15,[15:00-15:15[,704.0,3314.3,194.2,0.0,0.0,0.0,0.0,0.0,28.4,1341.3,0.0,1001.3,0.0,0.1,6403.9
01/01/2026,15:30,[15:15-15:30[,731.0,3342.2,178.1,0.0,0.0,0.0,0.0,0.0,27.9,670.5,0.0,450.3,0.0,0.1,6395.9
01/01/2026,15:45,[15:30-15:45[,734.3,3342.7,151.0,0.0,0.0,0.0,0.0,0.0,27.4,204.2,0.0,89.2,2.2,0.0,6385.0
01/01/2026,16:00,[15:45-16:00[,949.6,3364.3,123.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,440.5,3.2,4.8,0.0,6393.2
01/01/2026,16:15,[16:00-16:15[,1428.8,3388.4,87.2,0.0,0.0,0.0,0.0,0.0,28.5,0.0,603.8,0.0,4.8,0.0,6425.6
01/01/2026,16:30,[16:15-16:30[,1545.5,3373.6,54.8,0.0,0.0,0.0,0.0,0.0,27.9,0.0,764.2,0.0,4.8,0.0,6444.1
01/01/2026,16:45,[16:30-16:45[,1539.2,3397.9,28.8,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1015.1,0.0,4.8,0.1,6501.0
01/01/2026,17:00,[16:45-17:00[,1603.5,3412.4,12.7,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1422.0,0.0,4.8,0.1,6567.0
01/01/2026,17:15,[17:00-17:15[,1715.3,3498.5,2.5,0.0,0.0,0.0,0.0,0.0,27.8,0.0,1556.8,0.0,4.8,0.1,6676.2
01/01/2026,17:30,[17:15-17:30[,1883.5,3587.3,0.2,0.0,0.0,0.0,0.0,0.0,28.1,0.0,1965.6,0.0,4.8,0.1,6837.7
01/01/2026,17:45,[17:30-17:45[,1919.7,3628.2,0.1,0.0,0.0,0.0,0.0,0.0,28.3,0.0,2229.0,0.0,4.8,0.1,7002.4
01/01/2026,18:00,[17:45-18:00[,1851.3,3618.5,0.1,0.0,0.0,0.0,0.0,0.0,27.6,0.0,2187.3,0.0,4.8,0.0,7120.7
01/01/2026,18:15,[18:00-18:15[,1837.2,3605.3,0.1,0.0,0.0,0.0,0.0,0.0,27.3,0.0,2246.9,0.0,4.8,0.0,7194.8
01/01/2026,18:30,[18:15-18:30[,1831.9,3636.1,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,2176.3,0.0,4.8,0.0,7267.8
01/01/2026,18:45,[18:30-18:45[,1795.2,3687.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,2090.4,0.0,4.8,0.0,7292.7
01/01/2026,19:00,[18:45-19:00[,1814.9,3721.2,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,2163.8,0.0,4.8,0.0,7346.7
01/01/2026,19:15,[19:00-19:15[,1804.2,3745.0,0.1,0.0,0.0,0.0,0.0,0.0,26.6,0.0,2335.8,0.0,12.6,0.0,7406.5
01/01/2026,19:30,[19:15-19:30[,1748.8,3783.1,0.1,0.0,0.0,0.0,0.0,0.0,26.1,0.0,2351.9,0.0,0.0,7.4,7436.9
01/01/2026,19:45,[19:30-19:45[,1661.4,3770.0,0.1,0.0,0.0,0.0,0.0,0.0,26.3,0.0,2402.9,0.0,8.1,0.1,7438.1
01/01/2026,20:00,[19:45-20:00[,1681.2,3803.7,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,2403.1,0.0,0.0,7.3,7430.1
01/01/2026,20:15,[20:00-20:15[,1661.3,3797.3,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2452.2,0.0,7.2,0.2,7483.4
01/01/2026,20:30,[20:15-20:30[,1663.2,3809.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2453.1,0.0,4.6,0.1,7449.9
01/01/2026,20:45,[20:30-20:45[,1659.0,3743.8,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,2285.7,0.0,0.0,0.1,7407.0
01/01/2026,21:00,[20:45-21:00[,1661.4,3766.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,2175.2,0.0,0.0,0.1,7358.0
01/01/2026,21:15,[21:00-21:15[,1549.2,3753.7,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,2321.1,0.0,0.0,0.1,7284.8
01/01/2026,21:30,[21:15-21:30[,1558.1,3766.5,0.1,0.0,0.0,0.0,0.0,0.0,25.4,0.0,2184.4,0.0,0.0,0.1,7209.8
01/01/2026,21:45,[21:30-21:45[,1645.3,3786.9,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2303.8,0.0,0.0,0.1,7113.6
01/01/2026,22:00,[21:45-22:00[,1571.7,3767.9,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,1820.8,0.0,0.0,0.2,6995.5
01/01/2026,22:15,[22:00-22:15[,2771.4,3813.0,0.0,0.0,0.0,612.4,0.0,0.0,0.0,0.0,1884.8,0.0,0.0,12.1,6862.8
01/01/2026,22:30,[22:15-22:30[,2399.5,3888.7,0.0,0.0,0.0,570.4,0.0,0.0,0.0,0.0,1552.3,0.0,0.0,12.1,6753.3
01/01/2026,22:45,[22:30-22:45[,2129.7,3885.5,0.0,0.0,0.0,610.8,0.0,0.0,0.0,0.0,1327.0,0.0,0.0,12.1,6629.1
01/01/2026,23:00,[22:45-23:00[,1902.0,3900.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,1149.4,45.0,0.0,12.1,6440.0
01/01/2026,23:15,[23:00-23:15[,1355.2,3879.2,0.0,0.0,0.0,558.8,0.0,0.0,0.0,0.0,464.5,321.3,0.0,0.1,6248.8
01/01/2026,23:30,[23:15-23:30[,1257.3,3931.7,0.0,0.0,0.0,552.4,0.0,0.0,0.0,0.0,72.9,837.1,0.0,0.1,6086.6
01/01/2026,23:45,[23:30-23:45[,1041.3,3969.9,0.0,0.0,0.0,497.6,0.0,0.0,0.0,440.6,0.0,1243.3,0.0,0.2,5928.5
01/01/2026,23:59,[23:45-00:00[,271.1,4006.7,0.0,0.0,0.0,510.0,0.0,0.0,0.0,680.2,0.0,1614.2,0.0,0.1,5770.7
02/01/2026,00:15,[00:00-00:15[,1952.8,0.0,0.0,199.9,0.0,378.0,99.2,0.0,0.0,0.0,0.0,1464.0,0.0,0.1,5641.3
02/01/2026,00:30,[00:15-00:30[,1652.5,0.0,0.0,201.2,0.0,378.8,100.5,0.0,0.0,0.0,0.0,1890.0,0.0,1.1,5500.9
02/01/2026,00:45,[00:30-00:45[,1444.1,0.0,0.0,200.3,0.0,409.2,100.0,0.0,0.0,0.0,0.0,2096.7,0.0,11.1,5359.0
02/01/2026,01:00,[00:45-01:00[,1398.4,0.0,0.0,200.2,0.0,378.0,99.8,0.0,0.0,0.0,0.0,2106.8,0.0,12.1,5193.7
02/01/2026,01:15,[01:00-01:15[,1278.1,0.0,0.0,200.1,0.0,378.8,100.3,0.0,0.0,0.0,0.0,2016.3,0.0,12.1,5085.8
02/01/2026,01:30,[01:15-01:30[,1222.4,0.0,0.0,198.9,0.0,378.0,99.6,0.0,0.0,0.0,0.0,2016.0,0.0,11.1,4966.1
02/01/2026,01:45,[01:30-01:45[,1254.4,0.0,0.0,199.3,0.0,412.0,99.3,0.0,0.0,0.0,0.0,2113.2,0.0,1.1,4910.0
02/01/2026,02:00,[01:45-02:00[,1180.7,0.0,0.0,200.0,0.0,478.8,99.6,0.0,0.0,0.0,0.0,2117.3,0.0,1.4,4847.1
02/01/2026,02:15,[02:00-02:15[,1230.5,0.0,0.0,198.5,0.0,614.8,99.5,0.0,0.0,0.0,0.0,2331.3,0.0,2.5,4773.0
02/01/2026,02:30,[02:15-02:30[,1198.9,0.0,0.0,201.4,0.0,681.6,98.9,0.0,0.0,0.0,0.0,2157.3,0.0,1.8,4683.2
02/01/2026,02:45,[02:30-02:45[,1201.9,0.0,0.0,187.0,0.0,649.6,99.0,0.0,0.0,0.0,0.0,2161.6,0.0,1.8,4647.8
02/01/2026,03:00,[02:45-03:00[,1235.6,0.0,0.0,167.4,0.0,662.8,99.2,0.0,0.0,0.0,0.0,2049.3,0.0,1.9,4605.5
02/01/2026,03:15,[03:00-03:15[,1217.6,0.0,0.0,181.6,0.0,643.2,99.4,0.0,0.0,199.0,0.0,2111.3,0.0,1.9,4554.0
02/01/2026,03:30,[03:15-03:30[,1216.3,0.0,0.0,183.8,0.0,645.6,99.4,0.0,0.0,172.8,0.0,2111.1,0.0,1.9,4541.2
02/01/2026,03:45,[03:30-03:45[,1218.3,0.0,0.0,179.1,0.0,640.8,99.7,0.0,0.0,156.6,0.0,2147.5,0.0,1.7,4518.3
02/01/2026,04:00,[03:45-04:00[,1122.1,0.0,0.0,184.1,0.0,534.8,99.8,0.0,0.0,295.8,0.0,2208.6,0.0,0.9,4447.0
02/01/2026,04:15,[04:00-04:15[,1106.7,0.0,0.0,185.7,0.0,564.0,99.6,0.0,0.0,209.0,0.0,2121.0,0.0,0.1,4479.6
02/01/2026,04:30,[04:15-04:30[,1142.5,0.0,0.0,185.3,0.0,559.6,99.1,0.0,0.0,138.6,0.0,2119.8,0.0,0.1,4464.2
02/01/2026,04:45,[04:30-04:45[,1200.0,0.0,0.0,186.2,0.0,536.4,98.7,0.0,0.0,0.0,20.7,2007.8,0.0,0.1,4450.3
02/01/2026,05:00,[04:45-05:00[,1114.8,0.0,0.0,182.6,0.0,562.4,99.2,0.0,0.0,0.0,74.0,1878.9,0.0,0.1,4448.1
02/01/2026,05:15,[05:00-05:15[,1083.9,0.0,0.0,185.7,0.0,607.2,99.4,0.0,0.0,0.0,72.6,1873.9,0.0,0.1,4493.9
02/01/2026,05:30,[05:15-05:30[,1099.3,0.0,0.0,179.9,0.0,577.2,99.5,0.0,0.0,0.0,30.3,1877.1,0.0,0.1,4497.7
02/01/2026,05:45,[05:30-05:45[,1178.6,0.0,0.0,0.0,0.0,516.4,99.4,0.0,0.0,0.0,31.0,1875.8,0.0,0.1,4541.1
02/01/2026,06:00,[05:45-06:00[,1087.8,0.0,0.0,0.0,0.0,551.6,99.4,0.0,0.0,0.0,301.4,1467.3,0.0,0.1,4592.8
02/01/2026,06:15,[06:00-06:15[,1262.6,0.0,0.0,0.0,0.0,524.8,99.9,0.0,0.0,0.0,848.6,944.6,0.0,0.1,4659.4
02/01/2026,06:30,[06:15-06:30[,1333.2,0.0,0.0,0.0,0.0,626.4,99.6,0.0,0.0,0.0,1230.8,596.7,0.0,0.1,4786.8
02/01/2026,06:45,[06:30-06:45[,1423.5,0.0,0.0,0.0,0.0,578.0,98.0,0.0,0.0,0.0,1815.2,35.6,0.0,0.1,4880.4
02/01/2026,07:00,[06:45-07:00[,1722.3,0.0,0.0,0.0,0.0,520.0,98.2,0.0,0.0,0.0,2024.3,0.0,0.0,0.1,4956.0
02/01/2026,07:15,[07:00-07:15[,2032.8,0.0,0.0,0.0,0.0,626.0,107.4,0.0,0.0,0.0,2224.1,0.0,0.0,0.1,5140.6
02/01/2026,07:30,[07:15-07:30[,2318.2,0.0,0.0,0.0,0.0,641.6,113.2,0.0,0.0,0.0,2348.1,0.1,0.0,0.1,5239.8
02/01/2026,07:45,[07:30-07:45[,2431.9,0.0,0.0,0.0,0.0,575.6,115.8,0.0,0.0,0.0,2277.6,0.0,0.0,0.1,5310.5
02/01/2026,08:00,[07:45-08:00[,2573.3,0.0,0.0,0.0,0.0,541.2,115.8,0.0,0.0,0.0,2202.9,0.0,0.0,0.1,5433.8
02/01/2026,08:15,[08:00-08:15[,3377.8,0.0,0.0,0.0,0.0,566.4,116.1,0.0,0.0,0.0,2861.6,0.0,0.0,0.1,5625.3
02/01/2026,08:30,[08:15-08:30[,2972.2,0.0,0.0,0.0,0.0,582.4,119.4,0.0,0.0,0.0,2312.0,0.0,0.0,0.1,5780.1
02/01/2026,08:45,[08:30-08:45[,2530.5,0.0,0.0,0.0,0.0,660.4,122.8,0.0,0.0,0.0,1746.0,0.0,0.0,0.1,5950.4
02/01/2026,09:00,[08:45-09:00[,2642.6,0.0,0.0,0.0,0.0,624.0,123.1,0.0,0.0,0.0,1655.1,0.0,0.0,0.1,6110.8
02/01/2026,09:15,[09:00-09:15[,3361.4,0.0,0.0,0.0,0.0,663.2,122.5,0.0,0.0,0.0,2225.8,0.0,0.0,0.1,6336.9
02/01/2026,09:30,[09:15-09:30[,2851.1,0.0,0.0,0.0,0.0,622.4,122.1,0.0,0.0,0.0,1498.8,0.0,0.0,0.1,6501.7
02/01/2026,09:45,[09:30-09:45[,2503.8,0.0,0.0,0.0,0.0,646.8,121.2,0.0,0.0,0.0,1063.4,0.0,0.0,0.1,6576.9
02/01/2026,10:00,[09:45-10:00[,2249.9,0.0,0.0,0.0,0.0,600.8,121.2,0.0,0.0,0.0,711.8,0.0,0.0,0.1,6703.6
02/01/2026,10:15,[10:00-10:15[,2548.6,0.0,0.0,0.0,0.0,622.4,120.9,0.0,0.0,0.0,969.2,0.0,0.0,0.1,6804.8
02/01/2026,10:30,[10:15-10:30[,2367.6,0.0,0.0,0.0,0.0,586.8,120.8,0.0,0.0,0.0,711.3,0.0,0.0,2.3,6886.7
02/01/2026,10:45,[10:30-10:45[,2241.9,0.0,0.0,0.0,0.0,583.2,120.0,0.0,0.0,0.0,523.2,0.0,0.0,5.2,6996.7
02/01/2026,11:00,[10:45-11:00[,2014.7,0.0,0.0,0.0,0.0,544.8,120.3,0.0,0.0,0.0,276.6,0.6,0.0,5.2,7085.6
02/01/2026,11:15,[11:00-11:15[,2836.5,0.0,0.0,0.0,0.0,559.2,120.4,0.0,0.0,0.0,701.4,328.1,0.0,5.2,7205.8
02/01/2026,11:30,[11:15-11:30[,2432.5,0.0,0.0,0.0,0.0,646.4,120.3,0.0,0.0,0.0,287.1,320.2,0.0,5.2,7288.4
02/01/2026,11:45,[11:30-11:45[,2274.7,0.0,0.0,0.0,0.0,672.0,120.2,0.0,0.0,0.0,108.6,321.4,0.0,5.2,7339.4
02/01/2026,12:00,[11:45-12:00[,2388.9,0.0,0.0,0.0,0.0,664.4,120.1,0.0,0.0,0.0,105.0,324.3,0.0,5.2,7435.7
02/01/2026,12:15,[12:00-12:15[,2270.4,0.0,0.0,0.0,0.0,581.2,121.2,0.0,0.0,70.0,0.0,331.8,0.0,5.2,7441.9
02/01/2026,12:30,[12:15-12:30[,2262.8,0.0,0.0,0.0,0.0,573.6,120.7,0.0,0.0,61.5,0.0,335.2,0.0,5.2,7493.8
02/01/2026,12:45,[12:30-12:45[,2324.4,0.0,0.0,0.0,0.0,623.6,120.5,0.0,0.0,56.8,0.0,323.0,0.0,4.8,7560.9
02/01/2026,13:00,[12:45-13:00[,2432.4,0.0,0.0,0.0,0.0,583.2,120.6,0.0,0.0,0.0,15.7,332.3,0.0,5.2,7514.4
02/01/2026,13:15,[13:00-13:15[,2209.2,0.0,0.0,0.0,0.0,496.4,120.1,0.0,28.6,227.6,0.0,341.8,0.0,4.8,7436.1
02/01/2026,13:30,[13:15-13:30[,2173.3,0.0,0.0,0.0,0.0,468.0,119.6,0.0,29.1,200.3,0.0,338.5,0.0,4.1,7372.7
02/01/2026,13:45,[13:30-13:45[,2146.0,0.0,0.0,0.0,0.0,429.6,120.1,0.0,29.5,117.7,0.0,304.6,0.0,3.9,7265.4
02/01/2026,14:00,[13:45-14:00[,1932.5,0.0,0.0,0.0,0.0,427.2,121.1,0.0,27.6,72.3,0.0,57.7,0.0,1.9,7237.4
02/01/2026,14:15,[14:00-14:15[,1976.9,0.0,0.0,0.0,0.0,516.8,119.7,0.0,26.1,14.9,0.0,0.0,0.0,0.8,7281.8
02/01/2026,14:30,[14:15-14:30[,2194.0,0.0,0.0,0.0,0.0,623.6,120.0,0.0,26.4,0.0,133.4,0.0,0.0,0.1,7319.0
02/01/2026,14:45,[14:30-14:45[,2440.6,0.0,0.0,0.0,0.0,643.6,120.6,0.0,26.4,0.0,345.7,0.0,0.0,0.1,7325.4
02/01/2026,15:00,[14:45-15:00[,2759.9,0.0,0.0,0.0,0.0,569.2,118.8,0.0,26.6,0.0,569.8,0.0,0.0,0.1,7329.8
02/01/2026,15:15,[15:00-15:15[,3014.1,0.0,0.0,0.0,0.0,664.8,122.1,0.0,27.5,0.0,767.0,0.0,0.0,0.1,7370.9
02/01/2026,15:30,[15:15-15:30[,3406.4,0.0,0.0,0.0,0.0,602.4,122.7,0.0,26.5,0.0,949.4,0.0,0.0,0.1,7340.7
02/01/2026,15:45,[15:30-15:45[,3994.5,0.0,0.0,0.0,0.0,660.4,122.6,0.0,27.8,0.0,1352.1,0.0,0.0,0.1,7375.2
02/01/2026,16:00,[15:45-16:00[,4301.6,0.0,0.0,0.0,0.0,623.6,122.8,0.0,27.4,0.0,1521.8,0.0,0.0,0.1,7346.0
02/01/2026,16:15,[16:00-16:15[,4269.7,0.0,0.0,0.0,0.0,630.4,122.4,0.0,26.9,0.0,1290.2,0.0,0.0,0.2,7407.8
02/01/2026,16:30,[16:15-16:30[,4785.6,0.0,0.0,0.0,0.0,631.2,123.6,0.0,26.1,0.0,1814.2,0.0,0.0,0.2,7454.4
02/01/2026,16:45,[16:30-16:45[,5411.8,0.0,0.0,0.0,0.0,590.8,123.0,0.0,25.5,0.0,2322.1,0.0,0.0,0.1,7482.5
02/01/2026,17:00,[16:45-17:00[,5656.9,0.0,0.0,0.0,0.0,618.4,120.5,0.0,24.9,0.0,2580.8,0.0,0.0,0.1,7490.2
02/01/2026,17:15,[17:00-17:15[,5531.8,0.0,0.0,0.0,0.0,598.4,122.8,0.0,26.7,0.0,2378.3,0.0,1.9,0.1,7561.7
